base_variant,guardrail,guardrail_label,family,slope_threshold,gap_threshold,return90_threshold,full_total_return,full_annualized_return,full_max_drawdown,full_num_operations,full_win_rate,full_sharpe_ratio,full_profit_factor,full_average_trade_return,full_median_trade_return,full_average_win,full_average_loss,full_best_trade,full_worst_trade,full_average_trade_days,full_median_trade_days,full_exposure_ratio,full_turnover,full_transaction_cost_rate,pre_jan_total_return,pre_jan_annualized_return,pre_jan_max_drawdown,pre_jan_num_operations,pre_jan_win_rate,pre_jan_sharpe_ratio,pre_jan_profit_factor,pre_jan_average_trade_return,pre_jan_median_trade_return,pre_jan_average_win,pre_jan_average_loss,pre_jan_best_trade,pre_jan_worst_trade,pre_jan_average_trade_days,pre_jan_median_trade_days,pre_jan_exposure_ratio,pre_jan_turnover,pre_jan_transaction_cost_rate,pre_august_total_return,pre_august_annualized_return,pre_august_max_drawdown,pre_august_num_operations,pre_august_win_rate,pre_august_sharpe_ratio,pre_august_profit_factor,pre_august_average_trade_return,pre_august_median_trade_return,pre_august_average_win,pre_august_average_loss,pre_august_best_trade,pre_august_worst_trade,pre_august_average_trade_days,pre_august_median_trade_days,pre_august_exposure_ratio,pre_august_turnover,pre_august_transaction_cost_rate,train_total_return,train_annualized_return,train_max_drawdown,train_sharpe_ratio,historical_test_total_return,historical_test_annualized_return,historical_test_max_drawdown,historical_test_sharpe_ratio,raw_breakout_days,allowed_breakout_days,breakout_entries,breakout_closed,breakout_losses,january_entries,january_entry_date,january_return,captures_august,august_source_entry,august_return_to_cutoff,retained_profitable_episodes,missed_profitable_episodes,signals_equal_pre_jan
current_rsi40_65_mom7_high5,gap_return90__gm15p0__rm7p5,Blocca se insieme: SMA50/SMA200 < -15.0% e return 90g < -7.5%,gap_return90,,-0.15,-0.075,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm14p0__rm20p0,Blocca se insieme: SMA50/SMA200 < -14.0% e return 90g < -20.0%,gap_return90,,-0.14,-0.2,2712.0284360006976,1.2574326170813626,-0.36563880251736136,33,0.5757575757575758,1.8686937837057773,16.830435877357345,0.49091425878468226,0.15892037847249219,0.9065013935191119,-0.07309685264061495,8.661256155583397,-0.12470060194955057,32.696969696969695,30.0,0.3057827926657264,67.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2144.1030390759183,1.2064340401980171,-0.36563880251736136,33,0.5757575757575758,1.8327219556028684,16.830435877357345,0.49091425878468226,0.15892037847249219,0.9065013935191119,-0.07309685264061495,8.661256155583397,-0.12470060194955057,32.696969696969695,30.0,0.3048883865498728,66.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,7,6,5,1,1,2026-01-13,-0.11923682593022777,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm14p0__rm15p0,Blocca se insieme: SMA50/SMA200 < -14.0% e return 90g < -15.0%,gap_return90,,-0.14,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm14p0__rm12p5,Blocca se insieme: SMA50/SMA200 < -14.0% e return 90g < -12.5%,gap_return90,,-0.14,-0.125,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm14p0__rm10p0,Blocca se insieme: SMA50/SMA200 < -14.0% e return 90g < -10.0%,gap_return90,,-0.14,-0.1,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm14p0__rm7p5,Blocca se insieme: SMA50/SMA200 < -14.0% e return 90g < -7.5%,gap_return90,,-0.14,-0.075,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm13p0__rm20p0,Blocca se insieme: SMA50/SMA200 < -13.0% e return 90g < -20.0%,gap_return90,,-0.13,-0.2,2712.0284360006976,1.2574326170813626,-0.36563880251736136,33,0.5757575757575758,1.8686937837057773,16.830435877357345,0.49091425878468226,0.15892037847249219,0.9065013935191119,-0.07309685264061495,8.661256155583397,-0.12470060194955057,32.696969696969695,30.0,0.3057827926657264,67.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2144.1030390759183,1.2064340401980171,-0.36563880251736136,33,0.5757575757575758,1.8327219556028684,16.830435877357345,0.49091425878468226,0.15892037847249219,0.9065013935191119,-0.07309685264061495,8.661256155583397,-0.12470060194955057,32.696969696969695,30.0,0.3048883865498728,66.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,7,6,5,1,1,2026-01-13,-0.11923682593022777,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm13p0__rm15p0,Blocca se insieme: SMA50/SMA200 < -13.0% e return 90g < -15.0%,gap_return90,,-0.13,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm13p0__rm12p5,Blocca se insieme: SMA50/SMA200 < -13.0% e return 90g < -12.5%,gap_return90,,-0.13,-0.125,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm13p0__rm10p0,Blocca se insieme: SMA50/SMA200 < -13.0% e return 90g < -10.0%,gap_return90,,-0.13,-0.1,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,gap_return90__gm13p0__rm7p5,Blocca se insieme: SMA50/SMA200 < -13.0% e return 90g < -7.5%,gap_return90,,-0.13,-0.075,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm16p0__rm15p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -16.0%, return 90g < -15.0%",risk2of3,-0.01,-0.16,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm16p0__rm12p5,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -16.0%, return 90g < -12.5%",risk2of3,-0.01,-0.16,-0.125,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm16p0__rm10p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -16.0%, return 90g < -10.0%",risk2of3,-0.01,-0.16,-0.1,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm15p0__rm15p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -15.0%, return 90g < -15.0%",risk2of3,-0.01,-0.15,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm15p0__rm12p5,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -15.0%, return 90g < -12.5%",risk2of3,-0.01,-0.15,-0.125,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm15p0__rm10p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -15.0%, return 90g < -10.0%",risk2of3,-0.01,-0.15,-0.1,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm14p0__rm15p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -14.0%, return 90g < -15.0%",risk2of3,-0.01,-0.14,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm14p0__rm12p5,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -14.0%, return 90g < -12.5%",risk2of3,-0.01,-0.14,-0.125,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sm1p0__gm14p0__rm10p0,"Blocca con almeno 2 rischi: slope SMA200 20g > -1.0%, SMA50/SMA200 < -14.0%, return 90g < -10.0%",risk2of3,-0.01,-0.14,-0.1,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
current_rsi40_65_mom7_high5,risk2of3__sp0p0__gm16p0__rm15p0,"Blocca con almeno 2 rischi: slope SMA200 20g > 0.0%, SMA50/SMA200 < -16.0%, return 90g < -15.0%",risk2of3,0.0,-0.16,-0.15,3079.269214998984,1.2871420250159975,-0.36563880251736136,32,0.59375,1.8971341989760526,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30380818053596614,65.0,0.0016,2434.4683373707967,1.3598349635495044,-0.36563880251736136,32,0.59375,1.923554650318654,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.3232810615199035,64.0,0.0016,2434.4683373707967,1.2355218391844875,-0.36563880251736136,32,0.59375,1.8613702528753464,19.020091270856074,0.509936957417907,0.16712306118158138,0.9065013935191119,-0.0696572184223153,8.661256155583397,-0.12470060194955057,33.5,32.5,0.30291042667420176,64.0,0.0016,39.40324754349347,2.3454621306287784,-0.3008047360399173,2.2888463311254426,59.27902422321499,0.976440426997049,-0.36563880251736136,1.7082105824195395,7,6,5,4,0,0,,,True,2026-08-17,0.26474931221691045,4,,True
